"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","주차현황 정보 제공여부","주차현황 정보 제공여부명","주차 면(주차 가능 차량 수)","현재 주차중인 대수","현재 주차 차량 업데이트 시간","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","주차장 위치 좌표 위도","주차장 위치 좌표 경도","배정코드","배정코드명"
"1546182","효창공원2(구)","용산구 효창동 255-1","NS","노상 주차장","1","시간제 주차장","02-749-5314","0","미연계중","83","0","","Y","유료","N","야간 미개방","0800","1800","0800","1400","0000","0000","2019-06-10 11:05:22","N","무료","Y","유료","0","1117011900001","250","5","250","5","0","0","0","0","0","37.54342784","126.95940154","PIS02","미배정미점유"
"1546182","효창공원2(구)","용산구 효창동 255-1","NS","노상 주차장","1","시간제 주차장","02-749-5314","0","미연계중","83","0","","Y","유료","N","야간 미개방","0800","1800","0800","1400","0000","0000","2019-06-10 11:05:22","N","무료","Y","유료","0","1117011900001","250","5","250","5","0","0","0","0","0","37.54369659","126.9578327","PIS02","미배정미점유"
"1546182","효창공원2(구)","용산구 효창동 255-1","NS","노상 주차장","1","시간제 주차장","02-749-5314","0","미연계중","83","0","","Y","유료","N","야간 미개방","0800","1800","0800","1400","0000","0000","2019-06-10 11:05:22","N","무료","Y","유료","0","1117011900001","250","5","250","5","0","0","0","0","0","37.54338927","126.95828498","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59028035","127.06164284","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59027266","127.06153124","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59026497","127.06142189","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59026082","127.06137695","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59016677","127.06011247","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59025135","127.06125786","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59015734","127.05991998","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59013396","127.05965918","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.5901591","127.05996866","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.5901597","127.05996792","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59016442","127.06006528","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59016973","127.0601619","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59018458","127.06036825","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59020058","127.06055924","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59030966","127.06201947","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59002305","127.05670572","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59028775","127.06173725","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59042618","127.06199459","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59043209","127.06209346","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59042028","127.06188973","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59037756","127.06129803","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59038821","127.06144783","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59022453","127.06090602","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59028892","127.06178522","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59032388","127.06217452","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59020742","127.06069694","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59029959","127.06190338","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59020174","127.06060642","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59020411","127.06065286","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59023459","127.06105432","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.5903959","127.06154819","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59037341","127.06124935","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59025168","127.05944493","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59026948","127.05959698","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59027303","127.05964566","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59028133","127.05974827","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59028547","127.05979696","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59028903","127.05984639","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59029317","127.05989582","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59030145","127.06001417","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59030501","127.06006435","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59030856","127.06011303","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59031151","127.06016097","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59032217","127.06029129","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59022226","127.05846327","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59032572","127.06033848","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59032928","127.06038716","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59033342","127.06043435","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.58999461","127.05637018","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59014947","127.05796824","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59004437","127.0569836","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59001831","127.05664805","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.5901657","127.05835987","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59017999","127.05838685","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59019368","127.05841307","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59020797","127.0584378","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59023356","127.05850822","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59035569","127.06099712","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59037165","127.06120066","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59033629","127.06065454","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59034309","127.06075187","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59034843","127.06079906","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59042973","127.06204403","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59039295","127.06149726","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59013166","127.05782967","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59012692","127.05777125","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59010792","127.05762444","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59009547","127.05749412","PIS02","미배정미점유"
"1578059","회기역주변 공영주차장(구)","동대문구 휘경동 262-2","NS","노상 주차장","1","시간제 주차장","02-2247-9664~6","0","미연계중","85","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 09:56:29","N","무료","Y","유료","120000","1123010900001","500","10","500","10","0","0","0","0","36000","37.59008954","127.05743195","PIS02","미배정미점유"
